Citys,ymd,Weather,highTemp,lowTemp
['木兰2018年12月份天气情况'],2018年12月02日,雨夹雪/多云,7℃,-5℃
['木兰2018年12月份天气情况'],2018年12月03日,多云/多云,4℃,-15℃
['木兰2018年12月份天气情况'],2018年12月04日,多云/晴,-9℃,-18℃
['木兰2018年12月份天气情况'],2018年12月05日,晴/晴,-11℃,-22℃
['木兰2018年12月份天气情况'],2018年12月06日,多云/晴,-13℃,-24℃
['木兰2018年12月份天气情况'],2018年12月07日,多云/多云,-12℃,-25℃
['木兰2018年12月份天气情况'],2018年12月08日,晴/晴,-16℃,-25℃
['木兰2018年12月份天气情况'],2018年12月09日,晴/晴,-13℃,-22℃
['木兰2018年12月份天气情况'],2018年12月10日,晴/多云,-10℃,-24℃
['木兰2018年12月份天气情况'],2018年12月11日,晴/晴,-11℃,-22℃
['木兰2018年12月份天气情况'],2018年12月12日,多云/阵雪,-9℃,-21℃
['木兰2018年12月份天气情况'],2018年12月13日,阵雪/多云,-9℃,-20℃
['木兰2018年12月份天气情况'],2018年12月14日,晴/晴,-10℃,-18℃
['木兰2018年12月份天气情况'],2018年12月15日,晴/多云,-5℃,-16℃
['木兰2018年12月份天气情况'],2018年12月16日,晴/晴,-4℃,-15℃
['木兰2018年12月份天气情况'],2018年12月17日,多云/多云,-5℃,-17℃
['木兰2018年12月份天气情况'],2018年12月18日,多云/晴,-7℃,-15℃
['木兰2018年12月份天气情况'],2018年12月19日,晴/晴,-5℃,-15℃
['木兰2018年12月份天气情况'],2018年12月20日,晴/多云,-2℃,-15℃
['木兰2018年12月份天气情况'],2018年12月21日,中雪/阵雪,-3℃,-11℃
['木兰2018年12月份天气情况'],2018年12月22日,晴/多云,-2℃,-16℃
['木兰2018年12月份天气情况'],2018年12月23日,晴/多云,-11℃,-23℃
['木兰2018年12月份天气情况'],2018年12月24日,晴/多云,-10℃,-20℃
['木兰2018年12月份天气情况'],2018年12月25日,多云/多云,-10℃,-27℃
['木兰2018年12月份天气情况'],2018年12月26日,晴/阴,-18℃,-32℃
['木兰2018年12月份天气情况'],2018年12月27日,晴/晴,-18℃,-25℃
['木兰2018年12月份天气情况'],2018年12月28日,晴/晴,-17℃,-23℃
['木兰2018年12月份天气情况'],2018年12月29日,晴/晴,-18℃,-24℃
['木兰2018年12月份天气情况'],2018年12月30日,晴/阴,-13℃,-23℃
['木兰2018年12月份天气情况'],2018年12月31日,晴/晴,-13℃,-23℃
['穆棱2018年11月份天气情况'],2018年11月01日,晴/晴,12℃,-4℃
['穆棱2018年11月份天气情况'],2018年11月02日,晴/晴,15℃,-1℃
['穆棱2018年11月份天气情况'],2018年11月03日,晴/多云,17℃,-3℃
['穆棱2018年11月份天气情况'],2018年11月04日,阵雨/小雪,4℃,-6℃
['穆棱2018年11月份天气情况'],2018年11月05日,多云/晴,3℃,-9℃
['穆棱2018年11月份天气情况'],2018年11月06日,晴/晴,7℃,-11℃
['穆棱2018年11月份天气情况'],2018年11月07日,晴/晴,8℃,-6℃
['穆棱2018年11月份天气情况'],2018年11月08日,晴/中雨,8℃,-3℃
['穆棱2018年11月份天气情况'],2018年11月09日,大雪/阵雪,1℃,-2℃
['穆棱2018年11月份天气情况'],2018年11月10日,多云/多云,3℃,-6℃
['穆棱2018年11月份天气情况'],2018年11月11日,多云/多云,4℃,-7℃
['穆棱2018年11月份天气情况'],2018年11月12日,晴/多云,3℃,-10℃
['穆棱2018年11月份天气情况'],2018年11月13日,多云/多云,3℃,-10℃
['穆棱2018年11月份天气情况'],2018年11月14日,多云/多云,4℃,-2℃
['穆棱2018年11月份天气情况'],2018年11月15日,雨夹雪/阵雪,5℃,-12℃
['穆棱2018年11月份天气情况'],2018年11月16日,多云/晴,-3℃,-13℃
['穆棱2018年11月份天气情况'],2018年11月17日,晴/晴,1℃,-13℃
['穆棱2018年11月份天气情况'],2018年11月18日,晴/晴,1℃,-12℃
['穆棱2018年11月份天气情况'],2018年11月19日,多云/多云,-1℃,-14℃
['穆棱2018年11月份天气情况'],2018年11月20日,多云/晴,-2℃,-17℃
['穆棱2018年11月份天气情况'],2018年11月21日,多云/多云,-5℃,-16℃
['穆棱2018年11月份天气情况'],2018年11月22日,多云/多云,-7℃,-21℃
['穆棱2018年11月份天气情况'],2018年11月23日,晴/多云,-6℃,-15℃
['穆棱2018年11月份天气情况'],2018年11月24日,晴/晴,1℃,-10℃
['穆棱2018年11月份天气情况'],2018年11月25日,多云/晴,1℃,-12℃
['穆棱2018年11月份天气情况'],2018年11月26日,多云/多云,7℃,-5℃
['穆棱2018年11月份天气情况'],2018年11月27日,多云/多云,0℃,-14℃
['穆棱2018年11月份天气情况'],2018年11月28日,晴/晴,-5℃,-13℃
['穆棱2018年11月份天气情况'],2018年11月29日,晴/多云,-5℃,-17℃
['穆棱2018年11月份天气情况'],2018年11月30日,晴/多云,-5℃,-17℃
['穆棱2018年12月份天气情况'],2018年12月01日,晴/多云,-3℃,-9℃
['穆棱2018年12月份天气情况'],2018年12月02日,多云/阴,6℃,-9℃
['穆棱2018年12月份天气情况'],2018年12月03日,小雨/多云,5℃,-14℃
['穆棱2018年12月份天气情况'],2018年12月04日,多云/多云,-4℃,-19℃
['穆棱2018年12月份天气情况'],2018年12月05日,晴/多云,-10℃,-18℃
['穆棱2018年12月份天气情况'],2018年12月06日,晴/晴,-8℃,-24℃
['穆棱2018年12月份天气情况'],2018年12月07日,晴/晴,-13℃,-23℃
['穆棱2018年12月份天气情况'],2018年12月08日,晴/晴,-14℃,-19℃
['穆棱2018年12月份天气情况'],2018年12月09日,晴/晴,-10℃,-19℃
['穆棱2018年12月份天气情况'],2018年12月10日,晴/晴,-10℃,-21℃
['穆棱2018年12月份天气情况'],2018年12月11日,晴/晴,-10℃,-22℃
['穆棱2018年12月份天气情况'],2018年12月12日,晴/多云,-8℃,-20℃
['穆棱2018年12月份天气情况'],2018年12月13日,阴/多云,-9℃,-19℃
['穆棱2018年12月份天气情况'],2018年12月14日,多云/晴,-10℃,-18℃
['穆棱2018年12月份天气情况'],2018年12月15日,多云/多云,-5℃,-16℃
['穆棱2018年12月份天气情况'],2018年12月16日,多云/多云,-1℃,-15℃
['穆棱2018年12月份天气情况'],2018年12月17日,晴/多云,-5℃,-16℃
['穆棱2018年12月份天气情况'],2018年12月18日,晴/多云,-5℃,-13℃
['穆棱2018年12月份天气情况'],2018年12月19日,晴/晴,-3℃,-14℃
['穆棱2018年12月份天气情况'],2018年12月20日,多云/多云,-3℃,-15℃
['穆棱2018年12月份天气情况'],2018年12月21日,小雪/小雪,-3℃,-15℃
['穆棱2018年12月份天气情况'],2018年12月22日,多云/多云,0℃,-14℃
['穆棱2018年12月份天气情况'],2018年12月23日,晴/晴,-8℃,-19℃
['穆棱2018年12月份天气情况'],2018年12月24日,晴/多云,-9℃,-17℃
['穆棱2018年12月份天气情况'],2018年12月25日,多云/多云,-6℃,-21℃
['穆棱2018年12月份天气情况'],2018年12月26日,阵雪/多云,-17℃,-22℃
['穆棱2018年12月份天气情况'],2018年12月27日,多云/多云,-16℃,-21℃
['穆棱2018年12月份天气情况'],2018年12月28日,多云/多云,-15℃,-21℃
['穆棱2018年12月份天气情况'],2018年12月29日,多云/多云,-14℃,-21℃
['穆棱2018年12月份天气情况'],2018年12月30日,多云/晴,-11℃,-19℃
['穆棱2018年12月份天气情况'],2018年12月31日,晴/晴,-10℃,-22℃
['讷河2018年11月份天气情况'],2018年11月01日,晴/多云,11℃,-2℃
['讷河2018年11月份天气情况'],2018年11月02日,多云/多云,12℃,0℃
['讷河2018年11月份天气情况'],2018年11月03日,阴/阴,8℃,-5℃
['讷河2018年11月份天气情况'],2018年11月04日,多云/晴,1℃,-9℃
['讷河2018年11月份天气情况'],2018年11月05日,晴/多云,1℃,-8℃
['讷河2018年11月份天气情况'],2018年11月06日,晴/晴,4℃,-7℃
['讷河2018年11月份天气情况'],2018年11月07日,多云/晴,4℃,-6℃
['讷河2018年11月份天气情况'],2018年11月08日,晴/晴,5℃,-3℃
['讷河2018年11月份天气情况'],2018年11月09日,小雨/小雪,3℃,-4℃
['讷河2018年11月份天气情况'],2018年11月10日,多云/多云,2℃,-7℃
['讷河2018年11月份天气情况'],2018年11月11日,晴/晴,1℃,-7℃
['讷河2018年11月份天气情况'],2018年11月12日,多云/晴,2℃,-9℃
['讷河2018年11月份天气情况'],2018年11月13日,晴/多云,3℃,-8℃
['讷河2018年11月份天气情况'],2018年11月14日,阴/多云,2℃,-11℃
['讷河2018年11月份天气情况'],2018年11月15日,多云/晴,-3℃,-13℃
['讷河2018年11月份天气情况'],2018年11月16日,晴/晴,-3℃,-11℃
['讷河2018年11月份天气情况'],2018年11月17日,晴/多云,-3℃,-9℃
['讷河2018年11月份天气情况'],2018年11月18日,多云/多云,-4℃,-15℃
['讷河2018年11月份天气情况'],2018年11月19日,多云/多云,-7℃,-18℃
['讷河2018年11月份天气情况'],2018年11月20日,晴/晴,-9℃,-15℃
['讷河2018年11月份天气情况'],2018年11月21日,小雪/多云,-6℃,-17℃
['讷河2018年11月份天气情况'],2018年11月22日,阴/晴,-10℃,-20℃
['讷河2018年11月份天气情况'],2018年11月23日,多云/多云,-9℃,-18℃
['讷河2018年11月份天气情况'],2018年11月24日,多云/晴,-4℃,-15℃
['讷河2018年11月份天气情况'],2018年11月25日,多云/多云,-5℃,-13℃
['讷河2018年11月份天气情况'],2018年11月26日,多云/晴,1℃,-9℃
['讷河2018年11月份天气情况'],2018年11月27日,晴/多云,-5℃,-15℃
['讷河2018年11月份天气情况'],2018年11月28日,多云/晴,-10℃,-21℃
['讷河2018年11月份天气情况'],2018年11月29日,晴/晴,-10℃,-16℃
['讷河2018年11月份天气情况'],2018年11月30日,小雪/晴,-8℃,-16℃
['讷河2018年12月份天气情况'],2018年12月01日,晴/晴,-5℃,-12℃
['讷河2018年12月份天气情况'],2018年12月02日,晴/晴,5℃,-6℃
['讷河2018年12月份天气情况'],2018年12月03日,多云/阴,-4℃,-18℃
['讷河2018年12月份天气情况'],2018年12月04日,多云/晴,-14℃,-25℃
['讷河2018年12月份天气情况'],2018年12月05日,多云/晴,-15℃,-24℃
['讷河2018年12月份天气情况'],2018年12月06日,晴/晴,-17℃,-24℃
['讷河2018年12月份天气情况'],2018年12月07日,晴/晴,-18℃,-23℃
['讷河2018年12月份天气情况'],2018年12月08日,多云/晴,-16℃,-24℃
['讷河2018年12月份天气情况'],2018年12月09日,晴/晴,-14℃,-26℃
['讷河2018年12月份天气情况'],2018年12月10日,晴/晴,-13℃,-23℃
['讷河2018年12月份天气情况'],2018年12月11日,多云/多云,-15℃,-26℃
['讷河2018年12月份天气情况'],2018年12月12日,阴/多云,-16℃,-25℃
['讷河2018年12月份天气情况'],2018年12月13日,多云/晴,-13℃,-25℃
['讷河2018年12月份天气情况'],2018年12月14日,晴/多云,-14℃,-24℃
['讷河2018年12月份天气情况'],2018年12月15日,晴/晴,-10℃,-16℃
['讷河2018年12月份天气情况'],2018年12月16日,多云/多云,-11℃,-21℃
['讷河2018年12月份天气情况'],2018年12月17日,晴/多云,-11℃,-24℃
['讷河2018年12月份天气情况'],2018年12月18日,晴/晴,-9℃,-18℃
['讷河2018年12月份天气情况'],2018年12月19日,晴/晴,-8℃,-18℃
['讷河2018年12月份天气情况'],2018年12月20日,晴/多云,-8℃,-18℃
['讷河2018年12月份天气情况'],2018年12月21日,阴/阵雪,-11℃,-24℃
['讷河2018年12月份天气情况'],2018年12月22日,多云/多云,-9℃,-19℃
['讷河2018年12月份天气情况'],2018年12月23日,晴/晴,-12℃,-23℃
['讷河2018年12月份天气情况'],2018年12月24日,多云/多云,-13℃,-22℃
['讷河2018年12月份天气情况'],2018年12月25日,阵雪/多云,-12℃,-23℃
['讷河2018年12月份天气情况'],2018年12月26日,阵雪/晴,-19℃,-22℃
['讷河2018年12月份天气情况'],2018年12月27日,晴/晴,-15℃,-22℃
['讷河2018年12月份天气情况'],2018年12月28日,多云/晴,-16℃,-23℃
['讷河2018年12月份天气情况'],2018年12月29日,多云/晴,-16℃,-24℃
['讷河2018年12月份天气情况'],2018年12月30日,多云/多云,-17℃,-25℃
['讷河2018年12月份天气情况'],2018年12月31日,晴/多云,-17℃,-26℃
['嫩江2018年11月份天气情况'],2018年11月01日,晴/晴,9℃,-2℃
['嫩江2018年11月份天气情况'],2018年11月02日,多云/多云,10℃,-3℃
['嫩江2018年11月份天气情况'],2018年11月03日,阵雨/多云,4℃,-7℃
['嫩江2018年11月份天气情况'],2018年11月04日,晴/晴,0℃,-9℃
['嫩江2018年11月份天气情况'],2018年11月05日,晴/多云,-2℃,-9℃
['嫩江2018年11月份天气情况'],2018年11月06日,晴/晴,4℃,-7℃
['嫩江2018年11月份天气情况'],2018年11月07日,多云/多云,5℃,-6℃
['嫩江2018年11月份天气情况'],2018年11月08日,多云/多云,4℃,-7℃
['嫩江2018年11月份天气情况'],2018年11月09日,中雪/小雪,2℃,-4℃
['嫩江2018年11月份天气情况'],2018年11月10日,多云/多云,3℃,-6℃
['嫩江2018年11月份天气情况'],2018年11月11日,多云/多云,2℃,-9℃
['嫩江2018年11月份天气情况'],2018年11月12日,多云/多云,2℃,-8℃
['嫩江2018年11月份天气情况'],2018年11月13日,多云/多云,3℃,-8℃
['嫩江2018年11月份天气情况'],2018年11月14日,多云/小雪,3℃,-6℃
['嫩江2018年11月份天气情况'],2018年11月15日,多云/多云,-2℃,-10℃
['嫩江2018年11月份天气情况'],2018年11月16日,晴/晴,-5℃,-13℃
['嫩江2018年11月份天气情况'],2018年11月17日,多云/多云,-3℃,-12℃
['嫩江2018年11月份天气情况'],2018年11月18日,多云/多云,-4℃,-15℃
['嫩江2018年11月份天气情况'],2018年11月19日,晴/晴,-8℃,-20℃
['嫩江2018年11月份天气情况'],2018年11月20日,晴/多云,-10℃,-19℃
['嫩江2018年11月份天气情况'],2018年11月21日,阵雪/多云,-11℃,-23℃
['嫩江2018年11月份天气情况'],2018年11月22日,多云/多云,-10℃,-20℃
['嫩江2018年11月份天气情况'],2018年11月23日,多云/晴,-9℃,-21℃
['嫩江2018年11月份天气情况'],2018年11月24日,多云/多云,-4℃,-15℃
['嫩江2018年11月份天气情况'],2018年11月25日,多云/多云,-2℃,-15℃
['嫩江2018年11月份天气情况'],2018年11月26日,多云/阵雪,1℃,-10℃
['嫩江2018年11月份天气情况'],2018年11月27日,多云/多云,-6℃,-16℃
['嫩江2018年11月份天气情况'],2018年11月28日,多云/多云,-11℃,-21℃
['嫩江2018年11月份天气情况'],2018年11月29日,晴/多云,-11℃,-20℃
['嫩江2018年11月份天气情况'],2018年11月30日,多云/多云,-10℃,-19℃
['嫩江2018年12月份天气情况'],2018年12月01日,多云/多云,-6℃,-13℃
['嫩江2018年12月份天气情况'],2018年12月02日,多云/多云,-1℃,-9℃
['嫩江2018年12月份天气情况'],2018年12月03日,多云/多云,-4℃,-16℃
['嫩江2018年12月份天气情况'],2018年12月04日,晴/晴,-14℃,-24℃
['嫩江2018年12月份天气情况'],2018年12月05日,晴/晴,-16℃,-24℃
['嫩江2018年12月份天气情况'],2018年12月06日,多云/多云,-19℃,-25℃
['嫩江2018年12月份天气情况'],2018年12月07日,晴/晴,-18℃,-24℃
['嫩江2018年12月份天气情况'],2018年12月08日,多云/多云,-16℃,-22℃
['嫩江2018年12月份天气情况'],2018年12月09日,多云/多云,-16℃,-25℃
['嫩江2018年12月份天气情况'],2018年12月10日,多云/晴,-15℃,-23℃
['嫩江2018年12月份天气情况'],2018年12月11日,晴/晴,-14℃,-25℃
['嫩江2018年12月份天气情况'],2018年12月12日,多云/多云,-13℃,-25℃
['嫩江2018年12月份天气情况'],2018年12月13日,多云/晴,-12℃,-22℃
['嫩江2018年12月份天气情况'],2018年12月14日,晴/晴,-11℃,-18℃
['嫩江2018年12月份天气情况'],2018年12月15日,晴/晴,-12℃,-25℃
['嫩江2018年12月份天气情况'],2018年12月16日,多云/多云,-8℃,-19℃
['嫩江2018年12月份天气情况'],2018年12月17日,多云/多云,-12℃,-24℃
['嫩江2018年12月份天气情况'],2018年12月18日,晴/晴,-12℃,-23℃
['嫩江2018年12月份天气情况'],2018年12月19日,晴/多云,-10℃,-20℃
